@RELATION dn2a_lag

@ATTRIBUTE x REAL
@ATTRIBUTE y REAL
@ATTRIBUTE c-3 REAL
@ATTRIBUTE c-2 REAL
@ATTRIBUTE c-1 REAL
@ATTRIBUTE c REAL

@DATA
-0.019364492,-0.915175619,-1.830275438,-3.705075699,-5.7275547,-7.897295189
-0.030056853,-1.128484128,-3.705075699,-5.7275547,-7.897295189,-10.21376661
-0.043078847,-1.337036295,-5.7275547,-7.897295189,-10.21376661,-12.67632525
-0.058421939,-1.540817874,-7.897295189,-10.21376661,-12.67632525,-15.28421443
-0.076075965,-1.739816493,-10.21376661,-12.67632525,-15.28421443,-18.03656479
-0.096029129,-1.934021654,-12.67632525,-15.28421443,-18.03656479,-20.93239455
-0.11826801,-2.12342473,-15.28421443,-18.03656479,-20.93239455,-23.97060986
-0.142777565,-2.308018962,-18.03656479,-20.93239455,-23.97060986,-27.15000526
-0.169541141,-2.487799454,-20.93239455,-23.97060986,-27.15000526,-30.46926405
-0.198540476,-2.66276317,-23.97060986,-27.15000526,-30.46926405,-33.92695887
-0.22975571,-2.832908928,-27.15000526,-30.46926405,-33.92695887,-37.52155217
-0.263165392,-2.998237391,-30.46926405,-33.92695887,-37.52155217,-41.25139691
-0.298746489,-3.158751065,-33.92695887,-37.52155217,-41.25139691,-45.11473711
-0.336474398,-3.314454287,-37.52155217,-41.25139691,-45.11473711,-49.10970863
-0.376322952,-3.465353219,-41.25139691,-45.11473711,-49.10970863,-53.23433986
-0.418264438,-3.611455839,-45.11473711,-49.10970863,-53.23433986,-57.48655258
-0.4622696,-3.752771928,-49.10970863,-53.23433986,-57.48655258,-61.86416273
-0.508307661,-3.889313064,-53.23433986,-57.48655258,-61.86416273,-66.36488136
-0.556346329,-4.021092607,-57.48655258,-61.86416273,-66.36488136,-70.98631557
-0.606351814,-4.148125688,-61.86416273,-66.36488136,-70.98631557,-75.72596946
-0.658288842,-4.270429199,-66.36488136,-70.98631557,-75.72596946,-80.5812452
-0.712120671,-4.388021775,-70.98631557,-75.72596946,-80.5812452,-85.5494441
-0.767809107,-4.500923783,-75.72596946,-80.5812452,-85.5494441,-90.62776772
-0.825314519,-4.609157307,-80.5812452,-85.5494441,-90.62776772,-95.81331909
-0.884595856,-4.712746133,-85.5494441,-90.62776772,-95.81331909,-101.1031039
-0.94561067,-4.811715729,-90.62776772,-95.81331909,-101.1031039,-106.4940317
-1.008315126,-4.906093235,-95.81331909,-101.1031039,-106.4940317,-111.9829173
-1.072664028,-4.995907439,-101.1031039,-106.4940317,-111.9829173,-117.5664822
-1.138610836,-5.081188763,-106.4940317,-111.9829173,-117.5664822,-123.2413557
-1.206107686,-5.161969244,-111.9829173,-117.5664822,-123.2413557,-129.0040766
-1.275105415,-5.238282513,-117.5664822,-123.2413557,-129.0040766,-134.8510945
-1.345553574,-5.310163776,-123.2413557,-129.0040766,-134.8510945,-140.7787716
-1.417400458,-5.377649792,-129.0040766,-134.8510945,-140.7787716,-146.7833838
-1.490593128,-5.440778856,-134.8510945,-140.7787716,-146.7833838,-152.8611228
-1.565077429,-5.499590773,-140.7787716,-146.7833838,-152.8611228,-159.0080974
-1.640798018,-5.554126836,-146.7833838,-152.8611228,-159.0080974,-165.2203353
-1.717698389,-5.604429807,-152.8611228,-159.0080974,-165.2203353,-171.4937846
-1.795720894,-5.650543889,-159.0080974,-165.2203353,-171.4937846,-177.8243161
-1.874806774,-5.692514703,-165.2203353,-171.4937846,-177.8243161,-184.2077245
-1.954896177,-5.730389266,-171.4937846,-177.8243161,-184.2077245,-190.6397305
-2.035928195,-5.764215964,-177.8243161,-184.2077245,-190.6397305,-197.1159827
-2.11784088,-5.794044524,-184.2077245,-190.6397305,-197.1159827,-203.6320594
-2.200571279,-5.819925992,-190.6397305,-197.1159827,-203.6320594,-210.1834704
-2.28405546,-5.841912706,-197.1159827,-203.6320594,-210.1834704,-216.7656594
-2.368228539,-5.860058265,-203.6320594,-210.1834704,-216.7656594,-223.3740054
-2.453024709,-5.874417505,-210.1834704,-216.7656594,-223.3740054,-230.0038252
-2.538377271,-5.885046469,-216.7656594,-223.3740054,-230.0038252,-236.6503752
-2.624218663,-5.892002381,-223.3740054,-230.0038252,-236.6503752,-243.3088537
-2.710480487,-5.895343613,-230.0038252,-236.6503752,-243.3088537,-249.9744028
-2.797093544,-5.895129658,-236.6503752,-243.3088537,-249.9744028,-256.6421105
-2.883987865,-5.891421102,-243.3088537,-249.9744028,-256.6421105,-263.3070133
-2.971092736,-5.884279589,-249.9744028,-256.6421105,-263.3070133,-269.9640978
-3.058336738,-5.873767794,-256.6421105,-263.3070133,-269.9640978,-276.6083034
-3.145647771,-5.859949392,-263.3070133,-269.9640978,-276.6083034,-283.2345241
-3.232953094,-5.842889024,-269.9640978,-276.6083034,-283.2345241,-289.8376114
-3.320179352,-5.822652266,-276.6083034,-283.2345241,-289.8376114,-296.412376
-3.40725261,-5.799305601,-283.2345241,-289.8376114,-296.412376,-302.9535902
-3.494098387,-5.77291638,-289.8376114,-296.412376,-302.9535902,-309.4559905
-3.580641693,-5.743552794,-296.412376,-302.9535902,-309.4559905,-315.9142799
-3.666807054,-5.711283838,-302.9535902,-309.4559905,-315.9142799,-322.32313
-3.752518556,-5.67617928,-309.4559905,-315.9142799,-322.32313,-328.6771838
-3.837699872,-5.638309626,-315.9142799,-322.32313,-328.6771838,-334.9710575
-3.9222743,-5.597746088,-322.32313,-328.6771838,-334.9710575,-341.1993437
-4.006164797,-5.554560546,-328.6771838,-334.9710575,-341.1993437,-347.3566132
-4.089294014,-5.508825517,-334.9710575,-341.1993437,-347.3566132,-353.4374177
-4.171584331,-5.460614119,-341.1993437,-347.3566132,-353.4374177,-359.4362923
-4.252957892,-5.410000038,-347.3566132,-353.4374177,-359.4362923,-365.3477579
-4.333336641,-5.357057491,-353.4374177,-359.4362923,-365.3477579,-371.1663238
-4.412642358,-5.30186119,-359.4362923,-365.3477579,-371.1663238,-376.8864899
-4.490796692,-5.24448631,-365.3477579,-371.1663238,-376.8864899,-382.5027495
-4.567721202,-5.18500845,-371.1663238,-376.8864899,-382.5027495,-388.0095917
-4.643337388,-5.123503601,-376.8864899,-382.5027495,-388.0095917,-393.4015041
-4.717566729,-5.060048108,-382.5027495,-388.0095917,-393.4015041,-398.6729749
-4.790330719,-4.994718632,-388.0095917,-393.4015041,-398.6729749,-403.8184958
-4.861550904,-4.927592121,-393.4015041,-398.6729749,-403.8184958,-408.8325645
-4.931148916,-4.858745766,-398.6729749,-403.8184958,-408.8325645,-413.7096869
-4.999046511,-4.78825697,-403.8184958,-408.8325645,-413.7096869,-418.4443801
-5.065165605,-4.716203311,-408.8325645,-413.7096869,-418.4443801,-423.0311747
-5.12942831,-4.642662506,-413.7096869,-418.4443801,-423.0311747,-427.4646174
-5.191756969,-4.567712371,-418.4443801,-423.0311747,-427.4646174,-431.7392732
-5.252074196,-4.491430794,-423.0311747,-427.4646174,-431.7392732,-435.8497286
-5.310302906,-4.413895687,-427.4646174,-431.7392732,-435.8497286,-439.7905935
-5.366366356,-4.335184961,-431.7392732,-435.8497286,-439.7905935,-443.5565041
-5.420188179,-4.255376483,-435.8497286,-439.7905935,-443.5565041,-447.1421252
-5.471692422,-4.174548042,-439.7905935,-443.5565041,-447.1421252,-450.5421528
-5.520803576,-4.092777313,-443.5565041,-447.1421252,-450.5421528,-453.7513166
-5.56744662,-4.010141823,-447.1421252,-450.5421528,-453.7513166,-456.7643825
-5.611547049,-3.926718914,-450.5421528,-453.7513166,-456.7643825,-459.5761552
-5.653030913,-3.842585704,-453.7513166,-456.7643825,-459.5761552,-462.1814803
-5.691824853,-3.757819059,-456.7643825,-459.5761552,-462.1814803,-464.5752471
-5.727856132,-3.672495551,-459.5761552,-462.1814803,-464.5752471,-466.752391
-5.761052674,-3.586691427,-462.1814803,-464.5752471,-466.752391,-468.7078959
-5.791343096,-3.500482571,-464.5752471,-466.752391,-468.7078959,-470.4367964
-5.818656744,-3.413944473,-466.752391,-468.7078959,-470.4367964,-471.9341806
-5.842923726,-3.32715219,-468.7078959,-470.4367964,-471.9341806,-473.1951923
-5.864074945,-3.240180316,-470.4367964,-471.9341806,-473.1951923,-474.215033
-5.882042135,-3.153102946,-471.9341806,-473.1951923,-474.215033,-474.988965
-5.896757891,-3.06599364,-473.1951923,-474.215033,-474.988965,-475.5123131
-5.908155707,-2.978925394,-474.215033,-474.988965,-475.5123131,-475.7804672
-5.916170002,-2.891970603,-474.988965,-475.5123131,-475.7804672,-475.7888844
-5.920736158,-2.805201031,-475.5123131,-475.7804672,-475.7888844,-475.5330913
-5.921790549,-2.718687776,-475.7804672,-475.7888844,-475.5330913,-475.0086867
-5.919270574,-2.632501238,-475.7888844,-475.5330913,-475.0086867,-474.2113428
-5.913114687,-2.546711087,-475.5330913,-475.0086867,-474.2113428,-473.1368085
-5.903262431,-2.461386234,-475.0086867,-474.2113428,-473.1368085,-471.7809108
-5.889654462,-2.376594796,-474.2113428,-473.1368085,-471.7809108,-470.1395571
-5.872232587,-2.292404067,-473.1368085,-471.7809108,-470.1395571,-468.2087377
-5.850939789,-2.208880486,-471.7809108,-470.1395571,-468.2087377,-465.9845272
-5.825720256,-2.12608961,-470.1395571,-468.2087377,-465.9845272,-463.463087
-5.796519412,-2.04409608,-468.2087377,-465.9845272,-463.463087,-460.6406673
-5.763283944,-1.962963595,-465.9845272,-463.463087,-460.6406673,-457.5136088
-5.72596183,-1.882754883,-463.463087,-460.6406673,-457.5136088,-454.0783451
-5.684502368,-1.80353167,-460.6406673,-457.5136088,-454.0783451,-450.3314041
-5.638856201,-1.725354654,-457.5136088,-454.0783451,-450.3314041,-446.26941
-5.588975342,-1.648283477,-454.0783451,-450.3314041,-446.26941,-441.8890857
-5.534813204,-1.5723767,-450.3314041,-446.26941,-441.8890857,-437.1872536
-5.476324623,-1.497691772,-446.26941,-441.8890857,-437.1872536,-432.1608384
-5.413465882,-1.424285008,-441.8890857,-437.1872536,-432.1608384,-426.806868
-5.346194738,-1.352211562,-437.1872536,-432.1608384,-426.806868,-421.1224758
-5.274470443,-1.281525402,-432.1608384,-426.806868,-421.1224758,-415.1049019
-5.198253768,-1.212279286,-426.806868,-421.1224758,-415.1049019,-408.7514951
-5.117507026,-1.144524738,-421.1224758,-415.1049019,-408.7514951,-402.0597141
-5.032194094,-1.078312023,-415.1049019,-408.7514951,-402.0597141,-395.0271294
-4.942280435,-1.013690128,-408.7514951,-402.0597141,-395.0271294,-387.6514244
-4.847733117,-0.950706735,-402.0597141,-395.0271294,-387.6514244,-379.9303972
-4.748520835,-0.889408205,-395.0271294,-387.6514244,-379.9303972,-371.8619617
-4.644613928,-0.829839551,-387.6514244,-379.9303972,-371.8619617,-363.4441493
-4.535984403,-0.772044423,-379.9303972,-371.8619617,-363.4441493,-354.67511
-4.422605946,-0.716065083,-371.8619617,-363.4441493,-354.67511,-345.5531134
-4.304453947,-0.661942391,-363.4441493,-354.67511,-345.5531134,-336.0765507
-4.181505513,-0.609715782,-354.67511,-345.5531134,-336.0765507,-326.2439349
-4.053739482,-0.559423252,-345.5531134,-336.0765507,-326.2439349,-316.0539029
-3.921136445,-0.511101338,-336.0765507,-326.2439349,-316.0539029,-305.5052156
-3.783678756,-0.4647851,-326.2439349,-316.0539029,-305.5052156,-294.5967599
-3.641350549,-0.420508111,-316.0539029,-305.5052156,-294.5967599,-283.327549
-3.494137748,-0.378302435,-305.5052156,-294.5967599,-283.327549,-271.6967236
-3.342028084,-0.338198617,-294.5967599,-283.327549,-271.6967236,-259.7035528
-3.185011106,-0.300225665,-283.327549,-271.6967236,-259.7035528,-247.3474348
-3.023078191,-0.264411041,-271.6967236,-259.7035528,-247.3474348,-234.627898
-2.856222556,-0.230780646,-259.7035528,-247.3474348,-234.627898,-221.5446014
-2.684439267,-0.199358809,-247.3474348,-234.627898,-221.5446014,-208.0973352
-2.50772525,-0.170168272,-234.627898,-221.5446014,-208.0973352,-194.2860222
-2.326079298,-0.143230188,-221.5446014,-208.0973352,-194.2860222,-180.1107173
-2.139502081,-0.118564101,-208.0973352,-194.2860222,-180.1107173,-165.5716089
-1.947996148,-0.096187945,-194.2860222,-180.1107173,-165.5716089,-150.669019
-1.751565942,-0.076118032,-180.1107173,-165.5716089,-150.669019,-135.4034037
-1.550217795,-0.058369043,-165.5716089,-150.669019,-135.4034037,-119.7753536
-1.343959944,-0.042954025,-150.669019,-135.4034037,-119.7753536,-103.7855939
-1.132802526,-0.029884382,-135.4034037,-119.7753536,-103.7855939,-87.43498519
-0.916757586,-0.01916987,-119.7753536,-103.7855939,-87.43498519,-70.72452321
-0.695839078,-0.010818593,-103.7855939,-87.43498519,-70.72452321,-53.65533917
-0.470062869,-0.004836998,-87.43498519,-70.72452321,-53.65533917,-36.22869987
-0.239446736,-0.001229871,-70.72452321,-53.65533917,-36.22869987,-18.44600776
-0.004010371,-3.38E-07,-53.65533917,-36.22869987,-18.44600776,-0.308800959
0.236224621,-0.001149859,-36.22869987,-18.44600776,-0.308800959,18.18124682
0.481234727,-0.00467823,-18.44600776,-0.308800959,18.18124682,37.02232636
0.730994521,-0.01058358,-0.308800959,18.18124682,37.02232636,56.21249307
0.985476673,-0.018862373,18.18124682,37.02232636,56.21249307,75.74966722
1.244651949,-0.02950941,37.02232636,56.21249307,75.74966722,95.63163418
1.508489215,-0.042517829,56.21249307,75.74966722,95.63163418,115.8560447
1.776955445,-0.057879107,75.74966722,95.63163418,115.8560447,136.4204155
2.050015723,-0.075583068,95.63163418,115.8560447,136.4204155,157.3221292
2.327633254,-0.09561788,115.8560447,136.4204155,157.3221292,178.5584354
2.609769365,-0.117970066,136.4204155,157.3221292,178.5584354,200.1264506
2.89638352,-0.142624506,157.3221292,178.5584354,200.1264506,222.0231595
3.187433323,-0.169564446,178.5584354,200.1264506,222.0231595,244.2454148
3.482874532,-0.198771501,200.1264506,222.0231595,244.2454148,266.7899385
3.782661066,-0.230225668,222.0231595,244.2454148,266.7899385,289.6533224
4.086745017,-0.263905328,244.2454148,266.7899385,289.6533224,312.832029
4.395076663,-0.299787261,266.7899385,289.6533224,312.832029,336.3223922
4.707604479,-0.337846655,289.6533224,312.832029,336.3223922,360.1206183
5.02427515,-0.378057111,312.832029,336.3223922,360.1206183,384.2227868
5.345033587,-0.420390662,336.3223922,360.1206183,384.2227868,408.6248515
5.669822939,-0.464817781,360.1206183,384.2227868,408.6248515,433.3226419
5.998584612,-0.511307392,384.2227868,408.6248515,433.3226419,458.3118634
6.331258279,-0.559826888,408.6248515,433.3226419,458.3118634,483.5880993
6.667781905,-0.61034214,433.3226419,458.3118634,483.5880993,509.1468117
7.008091757,-0.662817518,458.3118634,483.5880993,509.1468117,534.9833427
7.352122426,-0.717215899,483.5880993,509.1468117,534.9833427,561.0929155
7.699806846,-0.773498689,509.1468117,534.9833427,561.0929155,587.4706363
8.051076313,-0.831625838,534.9833427,561.0929155,587.4706363,614.1114952
8.405860504,-0.891555854,561.0929155,587.4706363,614.1114952,641.0103678
8.764087498,-0.953245828,587.4706363,614.1114952,641.0103678,668.1620166
9.125683802,-1.016651446,614.1114952,641.0103678,668.1620166,695.5610927
9.490574367,-1.081727013,641.0103678,668.1620166,695.5610927,723.2021372
9.858682614,-1.148425468,668.1620166,695.5610927,723.2021372,751.079583
10.22993046,-1.216698412,695.5610927,723.2021372,751.079583,779.1877564
10.60423833,-1.286496121,723.2021372,751.079583,779.1877564,807.5208785
10.9815252,-1.357767573,751.079583,779.1877564,807.5208785,836.0730676
11.36170862,-1.43046047,779.1877564,807.5208785,836.0730676,864.8383404
11.74470471,-1.504521259,807.5208785,836.0730676,864.8383404,893.8106141
12.13042824,-1.579895155,836.0730676,864.8383404,893.8106141,922.9837082
12.51879259,-1.656526169,864.8383404,893.8106141,922.9837082,952.3513466
12.90970986,-1.73435713,893.8106141,922.9837082,952.3513466,981.9071593
13.30309081,-1.813329708,922.9837082,952.3513466,981.9071593,1011.644684
13.69884496,-1.893384444,952.3513466,981.9071593,1011.644684,1041.557371
14.09688058,-1.974460775,981.9071593,1011.644684,1041.557371,1071.638579
14.49710472,-2.056497059,1011.644684,1041.557371,1071.638579,1101.881584
14.89942328,-2.139430604,1041.557371,1071.638579,1101.881584,1132.279579
15.30374099,-2.223197694,1071.638579,1101.881584,1132.279579,1162.825673
15.70996147,-2.307733621,1101.881584,1132.279579,1162.825673,1193.512898
16.11798726,-2.392972707,1132.279579,1162.825673,1193.512898,1224.33421
16.52771982,-2.478848342,1162.825673,1193.512898,1224.33421,1255.282488
16.93905964,-2.565293007,1193.512898,1224.33421,1255.282488,1286.350541
17.35190618,-2.652238303,1224.33421,1255.282488,1286.350541,1317.531108
17.76615797,-2.73961499,1255.282488,1286.350541,1317.531108,1348.816859
18.18171261,-2.827353008,1286.350541,1317.531108,1348.816859,1380.2004
18.59846683,-2.915381514,1317.531108,1348.816859,1380.2004,1411.674276
19.0163165,-3.003628912,1348.816859,1380.2004,1411.674276,1443.230968
19.43515667,-3.092022886,1380.2004,1411.674276,1443.230968,1474.862904
19.85488163,-3.18049043,1411.674276,1443.230968,1474.862904,1506.562453
20.27538491,-3.268957884,1443.230968,1474.862904,1506.562453,1538.321933
20.69655935,-3.357350965,1474.862904,1506.562453,1538.321933,1570.133613
21.1182971,-3.445594799,1506.562453,1538.321933,1570.133613,1601.989713
21.5404897,-3.533613959,1538.321933,1570.133613,1601.989713,1633.882409
21.96302808,-3.621332494,1570.133613,1601.989713,1633.882409,1665.803835
22.38580262,-3.708673968,1601.989713,1633.882409,1665.803835,1697.746084
22.80870317,-3.79556149,1633.882409,1665.803835,1697.746084,1729.701214
23.23161911,-3.881917751,1665.803835,1697.746084,1729.701214,1761.661247
23.65443938,-3.967665059,1697.746084,1729.701214,1761.661247,1793.618177
24.07705249,-4.052725375,1729.701214,1761.661247,1793.618177,1825.563964
24.49934662,-4.137020347,1761.661247,1793.618177,1825.563964,1857.490547
24.92120958,-4.220471345,1793.618177,1825.563964,1857.490547,1889.389839
25.34252894,-4.302999498,1825.563964,1857.490547,1889.389839,1921.253732
25.76319198,-4.38452573,1857.490547,1889.389839,1921.253732,1953.074102
26.18308579,-4.464970795,1889.389839,1921.253732,1953.074102,1984.84281
26.60209729,-4.544255314,1921.253732,1953.074102,1984.84281,2016.551704
27.02011326,-4.622299813,1953.074102,1984.84281,2016.551704,2048.192622
27.4370204,-4.699024755,1984.84281,2016.551704,2048.192622,2079.757398
27.85270536,-4.77435058,2016.551704,2048.192622,2079.757398,2111.237858
28.26705476,-4.848197741,2048.192622,2079.757398,2111.237858,2142.625832
28.67995528,-4.920486739,2079.757398,2111.237858,2142.625832,2173.913149
29.09129364,-4.991138164,2111.237858,2142.625832,2173.913149,2205.091643
29.50095669,-5.060072724,2142.625832,2173.913149,2205.091643,2236.153156
29.90883142,-5.12721129,2173.913149,2205.091643,2236.153156,2267.08954
30.31480501,-5.192474927,2205.091643,2236.153156,2267.08954,2297.892661
30.71876487,-5.255784934,2236.153156,2267.08954,2297.892661,2328.5544
31.12059868,-5.317062878,2267.08954,2297.892661,2328.5544,2359.066658
31.52019444,-5.376230633,2297.892661,2328.5544,2359.066658,2389.421357
31.91744047,-5.433210413,2328.5544,2359.066658,2389.421357,2419.610444
32.31222552,-5.487924815,2359.066658,2389.421357,2419.610444,2449.625891
32.70443874,-5.540296846,2389.421357,2419.610444,2449.625891,2479.459705
33.09396975,-5.590249969,2419.610444,2449.625891,2479.459705,2509.103921
33.48070869,-5.637708131,2449.625891,2479.459705,2509.103921,2538.550612
33.86454624,-5.682595804,2479.459705,2509.103921,2538.550612,2567.79189
34.24537368,-5.72483802,2509.103921,2538.550612,2567.79189,2596.819907
34.62308289,-5.764360404,2538.550612,2567.79189,2596.819907,2625.62686
34.99756644,-5.801089212,2567.79189,2596.819907,2625.62686,2654.204991
35.36871758,-5.834951366,2596.819907,2625.62686,2654.204991,2682.546594
35.73643032,-5.865874489,2625.62686,2654.204991,2682.546594,2710.644013
36.10059945,-5.893786937,2654.204991,2682.546594,2710.644013,2738.489649
36.46112056,-5.918617838,2682.546594,2710.644013,2738.489649,2766.075958
36.81789011,-5.940297123,2710.644013,2738.489649,2766.075958,2793.395459
37.17080546,-5.958755564,2738.489649,2766.075958,2793.395459,2820.440731
37.51976487,-5.9739248,2766.075958,2793.395459,2820.440731,2847.204422
37.8646676,-5.985737381,2793.395459,2820.440731,2847.204422,2873.679244
38.20541389,-5.994126791,2820.440731,2847.204422,2873.679244,2899.857982
38.54190503,-5.999027487,2847.204422,2873.679244,2899.857982,2925.733495
38.87404339,-6.00037493,2873.679244,2899.857982,2925.733495,2951.298717
39.20173243,-5.998105617,2899.857982,2925.733495,2951.298717,2976.546658
39.52487678,-5.992157111,2925.733495,2951.298717,2976.546658,3001.470412
39.84338222,-5.982468077,2951.298717,2976.546658,3001.470412,3026.063155
40.15715578,-5.968978305,2976.546658,3001.470412,3026.063155,3050.318147
40.46610571,-5.95162875,3001.470412,3026.063155,3050.318147,3074.228739
40.77014156,-5.930361556,3026.063155,3050.318147,3074.228739,3097.788369
41.06917418,-5.905120084,3050.318147,3074.228739,3097.788369,3120.990571
41.36311578,-5.87584895,3074.228739,3097.788369,3120.990571,3143.828972
41.65187993,-5.842494043,3097.788369,3120.990571,3143.828972,3166.297296
41.93538162,-5.80500256,3120.990571,3143.828972,3166.297296,3188.389367
42.2135373,-5.763323035,3143.828972,3166.297296,3188.389367,3210.099111
42.48626486,-5.717405358,3166.297296,3188.389367,3210.099111,3231.420557
42.75348372,-5.667200812,3188.389367,3210.099111,3231.420557,3252.347841
43.01511481,-5.612662092,3210.099111,3231.420557,3252.347841,3272.875206
43.27108064,-5.553743334,3231.420557,3252.347841,3272.875206,3292.997006
43.52130528,-5.490400139,3252.347841,3272.875206,3292.997006,3312.707706
43.76571445,-5.4225896,3272.875206,3292.997006,3312.707706,3332.001885
44.00423549,-5.350270321,3292.997006,3312.707706,3332.001885,3350.87424
44.23679742,-5.273402446,3312.707706,3332.001885,3350.87424,3369.319584
44.46333096,-5.191947679,3332.001885,3350.87424,3369.319584,3387.33285
44.68376855,-5.105869308,3350.87424,3369.319584,3387.33285,3404.909093
44.89804436,-5.015132223,3369.319584,3387.33285,3404.909093,3422.04349
45.10609436,-4.919702942,3387.33285,3404.909093,3422.04349,3438.731345
45.3078563,-4.819549629,3404.909093,3422.04349,3438.731345,3454.968088
45.50326974,-4.714642114,3422.04349,3438.731345,3454.968088,3470.749275
45.69227608,-4.604951911,3438.731345,3454.968088,3470.749275,3486.070595
45.87481861,-4.490452241,3454.968088,3470.749275,3486.070595,3500.927867
46.05084247,-4.371118044,3470.749275,3486.070595,3500.927867,3515.317044
46.22029471,-4.246925999,3486.070595,3500.927867,3515.317044,3529.234211
46.38312431,-4.117854544,3500.927867,3515.317044,3529.234211,3542.67559
46.5392822,-3.983883885,3515.317044,3529.234211,3542.67559,3555.637542
46.68872123,-3.844996015,3529.234211,3542.67559,3555.637542,3568.116563
46.83139627,-3.701174732,3542.67559,3555.637542,3568.116563,3580.10929
46.96726417,-3.552405644,3555.637542,3568.116563,3580.10929,3591.612501
47.09628377,-3.398676191,3568.116563,3580.10929,3591.612501,3602.623117
47.21841597,-3.239975651,3580.10929,3591.612501,3602.623117,3613.1382
47.33362368,-3.076295157,3591.612501,3602.623117,3613.1382,3623.154957
47.44187187,-2.907627702,3602.623117,3613.1382,3623.154957,3632.67074
47.54312759,-2.733968156,3613.1382,3623.154957,3632.67074,3641.683047
47.63735994,-2.555313268,3623.154957,3632.67074,3641.683047,3650.189523
47.72454014,-2.371661683,3632.67074,3641.683047,3650.189523,3658.187959
47.80464151,-2.183013941,3641.683047,3650.189523,3658.187959,3665.676298
47.87763944,-1.989372493,3650.189523,3658.187959,3665.676298,3672.65263
47.94351149,-1.790741702,3658.187959,3665.676298,3672.65263,3679.115193
48.00223733,-1.587127848,3665.676298,3672.65263,3679.115193,3685.062379
48.05379875,-1.378539138,3672.65263,3679.115193,3685.062379,3690.49273
48.0981797,-1.164985706,3679.115193,3685.062379,3690.49273,3695.404937
48.13536629,-0.94647962,3685.062379,3690.49273,3695.404937,3699.797847
48.16534675,-0.723034878,3690.49273,3695.404937,3699.797847,3703.670456
48.1881115,-0.49466742,3695.404937,3699.797847,3703.670456,3707.021914
48.20365312,-0.26139512,3699.797847,3703.670456,3707.021914,3709.851524
48.21196633,-0.02323779,3703.670456,3707.021914,3709.851524,3712.158743
48.21304806,0.219782818,3707.021914,3709.851524,3712.158743,3713.94318
48.20689736,0.467643017,3709.851524,3712.158743,3713.94318,3715.204598
48.19351549,0.720317186,3712.158743,3713.94318,3715.204598,3715.942913
48.17290587,0.97777777,3713.94318,3715.204598,3715.942913,3716.158196
48.14507407,1.239995288,3715.204598,3715.942913,3716.158196,3715.85067
48.11002785,1.506938334,3715.942913,3716.158196,3715.85067,3715.020713
48.06777712,1.778573581,3716.158196,3715.85067,3715.020713,3713.668854
48.01833396,2.054865791,3715.85067,3715.020713,3713.668854,3711.795776
47.96171261,2.335777818,3715.020713,3713.668854,3711.795776,3709.402315
47.89792943,2.621270616,3713.668854,3711.795776,3709.402315,3706.489461
47.82700297,2.91130325,3711.795776,3709.402315,3706.489461,3703.058352
47.7489539,3.205832899,3709.402315,3706.489461,3703.058352,3699.110281
47.66380502,3.504814872,3706.489461,3703.058352,3699.110281,3694.64669
47.57158124,3.808202612,3703.058352,3699.110281,3694.64669,3689.669174
47.47230962,4.115947714,3699.110281,3694.64669,3689.669174,3684.179475
47.3660193,4.427999931,3694.64669,3689.669174,3684.179475,3678.179486
47.25274152,4.74430719,3689.669174,3684.179475,3678.179486,3671.671247
47.1325096,5.064815603,3684.179475,3678.179486,3671.671247,3664.656948
47.00535894,5.389469484,3678.179486,3671.671247,3664.656948,3657.138925
46.871327,5.718211361,3671.671247,3664.656948,3657.138925,3649.119658
46.73045327,6.050981993,3664.656948,3657.138925,3649.119658,3640.601776
46.58277929,6.387720387,3657.138925,3649.119658,3640.601776,3631.588048
46.4283486,6.728363812,3649.119658,3640.601776,3631.588048,3622.081389
46.26720676,7.072847819,3640.601776,3631.588048,3622.081389,3612.084855
46.09940129,7.421106261,3631.588048,3622.081389,3612.084855,3601.601643
45.9249817,7.773071309,3622.081389,3612.084855,3601.601643,3590.63509
45.74399943,8.128673471,3612.084855,3601.601643,3590.63509,3579.188671
45.55650787,8.487841618,3601.601643,3590.63509,3579.188671,3567.265997
45.36256229,8.850502999,3590.63509,3579.188671,3567.265997,3554.870818
45.16221989,9.216583265,3579.188671,3567.265997,3554.870818,3542.007015
44.95553971,9.586006494,3567.265997,3554.870818,3542.007015,3528.678603
44.74258266,9.95869521,3554.870818,3542.007015,3528.678603,3514.889731
44.52341145,10.33457041,3542.007015,3528.678603,3514.889731,3500.644674
44.29809062,10.71355159,3528.678603,3514.889731,3500.644674,3485.947839
44.06668648,11.09555675,3514.889731,3500.644674,3485.947839,3470.803756
43.8292671,11.48050247,3500.644674,3485.947839,3470.803756,3455.217084
43.58590229,11.86830387,3485.947839,3470.803756,3455.217084,3439.192603
43.33666354,12.25887468,3470.803756,3455.217084,3439.192603,3422.735215
43.08162404,12.65212728,3455.217084,3439.192603,3422.735215,3405.849942
42.82085864,13.04797266,3439.192603,3422.735215,3405.849942,3388.541924
42.5544438,13.44632054,3422.735215,3405.849942,3388.541924,3370.816417
42.2824576,13.84707933,3405.849942,3388.541924,3370.816417,3352.678791
42.00497968,14.25015618,3388.541924,3370.816417,3352.678791,3334.134529
41.72209121,14.65545702,3370.816417,3352.678791,3334.134529,3315.189222
41.4338749,15.06288658,3352.678791,3334.134529,3315.189222,3295.848573
41.14041491,15.47234843,3334.134529,3315.189222,3295.848573,3276.118387
